conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,summary_time_seconds
6evno,1.0,0.09443954104148279,0.17258064516129032,0.9622641509433962,0.09010600706713781,0.16478190630048467,0.9719626168224299,0.09179170344218888,0.16774193548387098,2.208266496658325
6ewd3,0.9976076555023924,0.0695115852642107,0.1299672744273025,0.9520383693045563,0.06618872957652551,0.12377240841777086,0.9114832535885168,0.06351058509751625,0.11874707807386628,5.575450897216797
6eyn7,1.0,0.05377456049638056,0.10206084396467124,0.9611650485436893,0.0512157268494568,0.09724950884086443,0.9038461538461539,0.04860392967942089,0.09224730127576057,3.034748077392578
6eyyq,1.0,0.05808869456589631,0.10979929161747344,0.9782608695652174,0.05625,0.10638297872340426,0.8817204301075269,0.05121798875702686,0.09681227863046045,1.3602375984191895
6ezbh,1.0,0.01674086149601856,0.03293043907252097,0.9548872180451128,0.015926761976423377,0.03133094856297027,0.8052434456928839,0.013480468994921311,0.026517020226936357,6.250517129898071
6f04j,1.0,0.057212416311625075,0.10823258491652275,0.9786096256684492,0.05570776255707763,0.10541474654377882,1.0,0.057212416311625075,0.10823258491652275,2.856905221939087
6f064,1.0,0.03257962557743739,0.06310336708264658,0.9699248120300752,0.0313715953307393,0.060777385159010607,0.7985074626865671,0.026015074155117918,0.050388509536143156,2.309502601623535
6f0la,1.0,0.10573600552868002,0.19125,0.9671052631578947,0.1016597510373444,0.18397997496871085,1.0,0.10573600552868002,0.19125,3.400977849960327
6f0lm,1.0,0.1275465013286094,0.22623723487824038,0.958041958041958,0.12145390070921985,0.2155782848151062,1.0,0.1275465013286094,0.22623723487824038,2.1559412479400635
6f0or,1.0,0.056338028169014086,0.10666666666666667,0.9733333333333334,0.05415430267062315,0.10260014054813776,1.0,0.056338028169014086,0.10666666666666667,1.398881196975708
6f0rh,1.0,0.09072648141948443,0.16635972989564152,0.9555555555555556,0.08640321500334897,0.15847665847665848,0.9040590405904059,0.08202209574824239,0.15039901780233272,3.9392952919006348
6f2u8,1.0,0.03800929723817337,0.07323498419388831,0.9565217391304348,0.036105032822757115,0.06958355297838693,1.0,0.03800929723817337,0.07323498419388831,2.6958932876586914
6f310,1.0,0.07313829787234043,0.1363073110285006,0.9634703196347032,0.07016960425673428,0.13081215127092374,1.0,0.07313829787234043,0.1363073110285006,3.1642849445343018
6f3t7,1.0,0.06236559139784946,0.1174089068825911,0.9722222222222222,0.060240963855421686,0.11345218800648299,0.8413793103448276,0.052473118279569894,0.09878542510121457,2.0818352699279785
6f3v0,1.0,0.21043324491600354,0.3476990504017531,0.9704641350210971,0.20353982300884957,0.33650329188002925,1.0,0.21043324491600354,0.3476990504017531,3.0531492233276367
6f4kv,1.0,0.017316017316017316,0.03404255319148936,0.9367088607594937,0.016020783719419788,0.031502767134951044,1.0,0.017316017316017316,0.03404255319148936,1.9145455360412598
6f5e6,1.0,0.0353547178646687,0.06829488919041159,0.9733333333333334,0.034192037470725994,0.0660633484162896,0.9271523178807947,0.032779208616249125,0.06331976481230213,2.415738105773926
6f5h6,1.0,0.12815533980582525,0.22719449225473323,0.9847908745247148,0.12578921806702284,0.22308354866494404,0.9393939393939394,0.1203883495145631,0.2134251290877797,4.125030755996704
6f5qz,1.0,0.02507947721653126,0.04893177119228118,0.9645390070921985,0.024024024024024024,0.04688038607376766,0.8873239436619719,0.02225362062875309,0.0434183321847002,4.5716917514801025
6f5vr,1.0,0.04412346656113969,0.08451771840060641,0.9594594594594594,0.042153176330892536,0.08075829383886256,0.874439461883408,0.038583300356153545,0.07390562819783969,3.3172218799591064
6f710,1.0,0.047997237569060776,0.09159802306425043,0.9492753623188406,0.045250431778929186,0.08638311902406857,1.0,0.047997237569060776,0.09159802306425043,2.3867573738098145
6f73y,1.0,0.017374517374517374,0.034155597722960146,0.965034965034965,0.0166525883914565,0.032740213523131674,0.8194444444444444,0.014237451737451737,0.027988614800759013,3.254887580871582
6f7bk,1.0,0.10159010600706714,0.18444266238973536,0.9385964912280702,0.09460654288240496,0.17188755020080324,1.0,0.10159010600706714,0.18444266238973536,1.8819355964660645
